series_id,Manufacturing,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CEU3000000006    ,11464.0,,2001-09-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,12.5,,2001-09-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,20.8,,2001-09-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,11402.0,,2001-09-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4910.0,,2001-09-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,4932.0,,2001-09-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,11323.0,,2001-10-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,16.0,,2001-10-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,11.8,,2001-10-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,6.9,,2001-10-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,16010.0,,2001-10-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4877.0,,2001-10-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000024    ,10.4,,2001-10-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,11285.0,,2001-10-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4854.0,,2001-10-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,15972.0,,2001-10-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,15847.0,,2001-11-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,7.6,,2001-11-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,11.1,,2001-11-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,4815.0,,2001-11-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,15825.0,,2001-11-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,11197.0,,2001-11-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,8.3,,2001-11-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,11175.0,,2001-11-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,15.3,,2001-11-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,4800.0,,2001-11-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000025    ,15836.0,,2001-12-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000023    ,3.5,,2001-12-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,11081.0,,2001-12-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,11.1,,2001-12-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,4758.0,,2001-12-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,15723.0,,2001-12-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,15711.0,,2001-12-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,11.1,,2001-12-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,4770.0,,2001-12-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,11088.0,,2001-12-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,6.9,,2001-12-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,15475.0,,2002-01-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,15587.0,,2002-01-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,10993.0,,2002-01-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,5.6,,2002-01-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,16.7,,2002-01-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,4713.0,,2002-01-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,10902.0,,2002-01-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4676.0,,2002-01-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000023    ,6.9,,2002-01-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,9.7,,2002-01-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,15414.0,,2002-02-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4681.0,,2002-02-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,20.1,,2002-02-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,10950.0,,2002-02-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,4.2,,2002-02-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,8.3,,2002-02-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,10866.0,,2002-02-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,15515.0,,2002-02-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4646.0,,2002-02-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,9.7,,2002-02-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,4.2,,2002-03-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,18.1,,2002-03-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,10902.0,,2002-03-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4627.0,,2002-03-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,15443.0,,2002-03-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,15375.0,,2002-03-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,15515.0,,2002-03-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000023    ,7.6,,2002-03-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,10856.0,,2002-03-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,10.4,,2002-03-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,4650.0,,2002-03-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,4625.0,,2002-04-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,15392.0,,2002-04-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,10828.0,,2002-04-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,4.9,,2002-04-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,4605.0,,2002-04-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,19.4,,2002-04-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,15341.0,,2002-04-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,8.3,,2002-04-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,10861.0,,2002-04-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,27.1,,2002-04-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,10823.0,,2002-05-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,6.3,,2002-05-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,4603.0,,2002-05-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,4598.0,,2002-05-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,15337.0,,2002-05-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,15335.0,,2002-05-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,8.3,,2002-05-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,10826.0,,2002-05-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,13.9,,2002-05-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,25.7,,2002-05-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,27.1,,2002-06-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,19.4,,2002-06-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,4619.0,,2002-06-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000025    ,15342.0,,2002-06-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CEU3000000024    ,2.8,,2002-06-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,13.9,,2002-06-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,10795.0,,2002-06-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,4586.0,,2002-06-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,15298.0,,2002-06-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,10876.0,,2002-06-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,15399.0,,2002-06-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,15274.0,,2002-07-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,4559.0,,2002-07-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,4566.0,,2002-07-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,15256.0,,2002-07-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,12.5,,2002-07-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,22.2,,2002-07-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,10764.0,,2002-07-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,34.0,,2002-07-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,10758.0,,2002-07-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,4.2,,2002-07-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,22.2,,2002-08-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,15171.0,,2002-08-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,13.9,,2002-08-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,5.6,,2002-08-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
