series_id,TotalNonfarm,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CEU0000000001    ,52087.0,,1959-03-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,281.0,,1959-04-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53321.0,,1959-04-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,52774.0,,1959-04-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,287.0,,1959-05-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,53384.0,,1959-05-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,53550.0,,1959-05-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,222.0,,1959-06-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000025    ,53517.0,,1959-06-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CEU0000000001    ,54038.0,,1959-06-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,53681.0,,1959-06-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,161.0,,1959-07-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,53843.0,,1959-07-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,53804.0,,1959-07-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,53636.0,,1959-08-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-71.0,,1959-08-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53336.0,,1959-08-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,53523.0,,1959-09-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,-84.0,,1959-09-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,54082.0,,1959-09-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,53428.0,,1959-09-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,53358.0,,1959-10-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,53991.0,,1959-10-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-149.0,,1959-10-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000026    ,99.0,,1959-11-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53634.0,,1959-11-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54168.0,,1959-11-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,54174.0,,1959-12-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,53722.0,,1959-12-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,249.0,,1959-12-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,55124.0,,1959-12-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,53448.0,,1960-01-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,305.0,,1960-01-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,54274.0,,1960-01-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,54513.0,,1960-02-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,53422.0,,1960-02-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,293.0,,1960-02-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000026    ,93.0,,1960-03-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000025    ,54414.0,,1960-03-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000001    ,54454.0,,1960-03-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,53494.0,,1960-03-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,180.0,,1960-04-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,54813.0,,1960-04-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54285.0,,1960-04-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-13.0,,1960-05-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,54475.0,,1960-05-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54349.0,,1960-05-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,54545.0,,1960-06-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000001    ,54348.0,,1960-06-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54768.0,,1960-06-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-35.0,,1960-06-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,54306.0,,1960-07-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-169.0,,1960-07-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,54412.0,,1960-07-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,54272.0,,1960-08-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-68.0,,1960-08-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,54610.0,,1960-08-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54906.0,,1960-09-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,54268.0,,1960-09-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000001    ,54227.0,,1960-09-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-40.0,,1960-09-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,54779.0,,1960-10-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-55.0,,1960-10-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,54142.0,,1960-10-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54478.0,,1960-11-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-104.0,,1960-11-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53961.0,,1960-11-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-162.0,,1960-12-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,54601.0,,1960-12-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,53948.0,,1960-12-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000001    ,53742.0,,1960-12-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,52780.0,,1961-01-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-153.0,,1961-01-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53683.0,,1961-01-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-135.0,,1961-02-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,52414.0,,1961-02-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,53557.0,,1961-02-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-28.0,,1961-03-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53659.0,,1961-03-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,53633.0,,1961-03-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CEU0000000001    ,52694.0,,1961-03-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,-19.0,,1961-04-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53627.0,,1961-04-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,53135.0,,1961-04-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,76.0,,1961-05-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53786.0,,1961-05-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,53690.0,,1961-05-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,106.0,,1961-06-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,53977.0,,1961-06-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54455.0,,1961-06-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,53797.0,,1961-06-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,165.0,,1961-07-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,54123.0,,1961-07-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54288.0,,1961-07-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,54298.0,,1961-08-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,54662.0,,1961-08-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,171.0,,1961-08-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000026    ,137.0,,1961-09-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,55074.0,,1961-09-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,54388.0,,1961-09-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,54270.0,,1961-09-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,133.0,,1961-10-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,55160.0,,1961-10-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,54522.0,,1961-10-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,55243.0,,1961-11-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,148.0,,1961-11-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,54742.0,,1961-11-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,54712.0,,1961-12-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CEU0000000001    ,55665.0,,1961-12-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,161.0,,1961-12-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
